"","id","amount_tsh","installer","longitude","latitude","basin","region","ward","population","public_meeting","scheme_management","permit","construction_year","extraction_type","management","payment_type","water_quality","quantity","source","waterpoint_type","status_group","year_recorded"
"4039",20688,300,347,35.47990036,-7.5279943,7,4,376,1,2,9,2,1985,4,8,2,7,1,9,2,3,"2011"
"4040",20700,0,1598,37.44110288,-6.30097696,9,12,1448,1,1,9,2,1974,16,8,7,5,3,8,5,3,"2011"
"4041",20701,500,1959,34.80086708,-9.47592858,7,4,2049,35,2,9,1,2003,15,8,2,7,2,7,2,3,"2011"
"4042",20704,30,407,38.74852845,-10.02087462,8,8,1264,450,2,9,1,1998,10,8,6,7,4,8,7,3,"2013"
"4043",20705,0,669,33.9830566,-1.86556602,5,10,1085,250,1,9,1,1991,9,8,7,7,2,8,5,3,"2012"
"4044",20709,0,434,38.87149606,-5.41636776,6,21,1981,60,2,9,1,1973,15,8,3,7,3,7,2,3,"2011"
"4045",20711,0,291,36.95021045,-3.24404579,6,1,851,120,2,9,2,2008,4,8,7,7,3,9,2,3,"2013"
"4046",20717,0,571,37.51938681,-5.39015832,9,21,745,1,2,9,1,1974,15,8,3,7,5,4,2,3,"2011"
"4047",20736,0,434,37.80005209,-7.03555772,9,12,751,71,2,9,2,1997,10,8,3,7,5,8,7,3,"2011"
"4048",20737,3000,1926,35.2993181,-9.75660092,2,17,2078,0,2,9,2,1976,15,8,1,7,1,7,2,3,"2013"
"4049",20740,0,505,39.06008758,-10.35596504,8,8,1038,380,2,9,2,1981,10,8,3,5,3,8,7,3,"2013"
"4050",20743,0,406,38.90553539,-10.27372779,8,8,166,520,2,9,2,2009,9,8,3,5,1,8,5,3,"2013"
"4051",20746,0,1496,35.01280908,-8.24960511,7,4,1841,0,2,9,2,2000,4,8,3,7,1,7,2,3,"2011"
"4052",20749,0,434,31.23573319,-6.37608378,3,16,1666,70,1,10,2,1972,4,9,3,7,2,9,2,3,"2011"
"4053",20762,0,1302,39.29547058,-10.7758156,8,13,1176,1,2,9,1,2012,15,8,7,7,2,4,3,3,"2013"
"4054",20763,0,859,37.58256528,-3.05435065,1,7,1984,1,2,1,2,2009,4,1,2,7,2,9,2,3,"2013"
"4055",20774,0,526,39.05381079,-10.8408154,8,13,1169,1,2,9,2,1985,10,8,7,7,1,8,7,3,"2013"
"4056",20777,0,1398,35.96096069,-2.99499639,1,1,236,1,1,9,2,1990,4,8,3,7,2,9,7,3,"2013"
"4057",20785,0,522,36.78463062,-3.57864631,6,1,136,200,2,3,2,2010,10,5,3,7,3,6,7,3,"2013"
"4058",20786,0,505,38.9376081,-10.18137513,8,8,1659,580,2,9,1,1981,10,8,3,5,2,8,7,3,"2013"
"4059",20788,30,944,39.23829513,-10.82573741,8,13,189,860,2,9,1,1999,4,8,6,7,3,9,3,3,"2013"
"4060",20798,0,596,37.60640527,-3.01776075,1,7,1567,1,2,1,2,2005,4,1,2,7,3,9,2,3,"2013"
"4061",20821,0,434,35.83962087,-8.95325676,7,12,2041,250,2,3,2,1979,16,8,3,7,3,8,5,3,"2011"
"4062",20823,0,1519,39.05695707,-7.62797259,7,15,96,1,2,9,2,2004,8,8,3,7,2,4,2,3,"2011"
"4063",20835,200,1508,35.17421675,-9.21355531,7,4,925,75,2,9,2,1999,4,8,2,7,1,9,2,3,"2011"
"4064",20836,0,683,34.49837587,-5.70917711,7,19,437,1150,1,9,1,1973,8,8,3,7,3,4,3,3,"2013"
"4065",20837,1000,402,37.95715585,-4.39295177,6,7,1346,70,2,9,2,2008,4,8,4,7,1,9,2,3,"2013"
"4066",20840,5000,434,31.3640508,-7.41790808,3,16,1041,711,2,9,2,2011,4,8,1,7,2,9,2,3,"2011"
"4067",20841,0,83,39.14101831,-7.49780712,7,15,909,600,2,9,1,2008,5,8,3,7,1,4,5,3,"2011"
"4068",20844,0,1106,34.99111157,-10.94238183,2,17,1156,96,1,11,2,2002,4,10,3,7,1,9,2,3,"2013"
"4069",20846,0,434,36.793202,-3.47318241,6,1,1595,300,2,9,2,1978,4,8,3,7,3,9,2,3,"2013"
"4070",20848,0,434,36.83235153,-8.01942043,7,12,609,200,2,3,2,1980,10,8,3,7,3,5,7,3,"2011"
"4071",20849,0,38,36.88693216,-3.33506686,6,1,1005,96,2,9,2,2002,4,8,7,2,3,9,2,3,"2013"
"4072",20851,0,434,37.59315423,-6.1403256,9,12,1940,30,2,9,2,1988,4,8,3,7,2,7,2,3,"2011"
"4073",20852,0,944,39.01196292,-10.50032436,8,13,1505,1,2,9,1,1977,4,8,3,7,1,9,7,3,"2013"
"4074",20869,0,571,37.09658276,-5.7190483,9,9,1943,1,2,9,2,2006,15,8,3,7,2,4,3,3,"2013"
"4075",20874,0,571,34.00908494,-1.72348087,5,10,1433,320,1,9,1,1976,4,8,7,7,2,3,2,3,"2012"
"4076",20875,0,571,37.88416591,-4.23386319,6,7,2065,90,2,10,2,1985,4,8,3,7,2,9,2,3,"2013"
"4077",20877,0,434,31.82204306,-8.38767312,3,16,1352,120,2,9,1,1992,10,8,3,7,1,8,7,3,"2011"
"4078",20884,0,2096,33.89105115,-1.25319377,5,10,1698,200,1,9,1,1985,15,8,7,7,2,3,3,3,"2012"
"4079",20888,0,434,31.76128134,-8.41924308,3,16,1502,334,2,9,2,1983,4,8,3,7,3,7,2,3,"2011"
"4080",20892,0,83,39.22729597,-7.47230036,7,15,975,250,2,9,1,2007,16,8,3,7,2,8,5,3,"2011"
"4081",20898,0,508,37.97153268,-9.61441347,8,8,1149,250,2,9,2,1986,10,8,7,7,1,8,7,3,"2013"
"4082",20914,3000,434,31.15739987,-6.42287017,3,16,1666,70,2,9,2,1999,9,8,7,7,3,8,5,3,"2011"
"4083",20921,0,434,30.53551642,-7.16730792,4,16,478,1,1,9,1,1994,9,8,3,8,5,8,5,3,"2011"
"4084",20932,0,1533,38.61880427,-10.18913192,8,8,1312,188,2,9,1,1972,10,8,3,8,1,2,3,3,"2013"
"4085",20936,0,919,39.30505807,-6.98526057,9,15,2061,735,2,9,1,2007,9,8,3,7,1,8,5,3,"2011"
"4086",20938,0,434,36.65782118,-3.34815177,6,1,1435,150,2,9,2,2002,4,8,3,7,3,9,2,3,"2013"
"4087",20952,0,82,39.78069135,-10.47511298,8,13,1316,400,2,9,2,2012,8,8,7,7,2,4,3,3,"2013"
"4088",20953,2000,349,37.38373873,-11.31715838,8,17,1396,1,2,9,1,1994,16,8,1,7,2,4,5,3,"2013"
"4089",20963,20,683,34.37763349,-5.76475407,1,19,437,200,2,9,1,2011,8,8,6,7,2,4,3,3,"2013"
"4090",20966,0,434,31.76209406,-8.41665257,3,16,1502,325,2,9,2,1983,4,8,3,7,3,7,2,3,"2011"
"4091",20972,300,505,38.93575872,-10.19144291,8,8,1659,450,2,9,1,1979,10,8,2,5,3,8,7,3,"2013"
"4092",20973,0,35,36.97211763,-3.38087706,6,1,652,350,2,9,2,1999,4,8,7,7,3,7,3,3,"2013"
"4093",20977,50,370,38.99717866,-7.15462424,9,15,1372,350,2,9,1,2004,6,8,6,7,3,4,5,3,"2011"
"4094",20993,0,83,39.0578373,-7.39657615,7,15,1257,100,2,9,1,2004,9,8,3,3,1,8,5,3,"2011"
"4095",21012,50,434,33.49547501,-2.1196084,5,10,1597,250,2,9,2,1978,4,8,6,7,2,3,3,3,"2013"
"4096",21015,0,38,36.93059447,-3.33472224,6,1,652,139,2,9,2,2003,4,8,7,7,3,7,2,3,"2013"
"4097",21018,200,1758,36.70009152,-8.11646096,7,12,602,400,2,3,2,2008,16,8,4,7,3,8,5,3,"2011"
"4098",21026,50,434,34.02850977,-1.90331007,5,10,1719,300,2,13,1,1989,10,12,6,7,2,8,7,3,"2012"
"4099",21033,0,434,31.2456724,-6.3802677,3,16,1666,90,1,10,2,1972,4,9,3,7,2,9,2,3,"2011"
"4100",21034,1000,349,35.93567143,-10.61436573,7,17,1373,200,2,9,2,1991,4,8,1,7,4,7,2,3,"2013"
"4101",21035,0,434,29.89454033,-4.84703212,4,6,1116,340,1,13,2,1984,4,8,7,7,2,7,3,3,"2013"
"4102",21046,0,608,39.56521069,-10.02073735,8,8,1954,400,2,3,2,1996,10,8,7,7,2,8,7,3,"2013"
"4103",21054,0,45,36.90709843,-3.10137804,1,1,1606,1,2,9,2,2013,4,8,7,7,3,9,2,3,"2013"
"4104",21069,50,434,39.46795389,-9.48738667,8,8,726,1,2,13,2,2012,15,12,6,8,1,4,3,3,"2013"
"4105",21070,300,434,38.74242318,-7.88219284,7,15,1268,1,2,9,2,1974,8,8,5,7,3,4,2,3,"2011"
"4106",21072,50,683,35.033781,-6.42518972,7,19,427,300,2,9,1,1974,8,8,6,7,2,4,3,3,"2013"
"4107",21077,50,1777,34.19399101,-4.35400921,1,19,1884,525,2,12,2,2004,10,11,6,7,2,4,7,3,"2013"
"4108",21078,0,434,35.84197364,-3.91790334,1,9,1457,285,2,9,2,1974,4,8,3,7,2,9,2,3,"2013"
"4109",21086,2000,434,31.30220873,-6.39279673,3,16,576,250,2,9,2,1988,10,8,1,7,3,2,7,3,"2011"
"4110",21090,0,1778,37.76510139,-7.53197461,9,12,742,25,2,9,2,2001,15,8,3,8,3,4,2,3,"2011"
"4111",21093,0,434,31.81272893,-8.51361831,3,16,569,450,2,9,1,1990,10,8,3,7,2,8,7,3,"2011"
"4112",21095,500,434,34.53288866,-8.96132968,7,4,896,45,2,12,2,1978,4,11,2,7,1,7,2,3,"2011"
"4113",21097,1000,1557,36.13559735,-7.90294119,7,4,2006,150,2,9,2,2008,10,8,2,7,2,4,5,3,"2011"
"4114",21098,0,434,37.54139317,-3.28429018,6,7,1042,1,1,9,2,1972,4,8,3,7,3,9,7,3,"2013"
"4115",21106,0,1897,30.90687688,-3.31100694,4,6,502,1,2,9,1,2013,10,8,7,7,2,8,7,3,"2013"
"4116",21107,0,603,32.92488627,-2.46524583,5,14,370,1200,1,9,2,1991,16,8,3,5,3,8,5,3,"2011"
"4117",21112,500,434,34.58978161,-8.97648098,7,4,2038,75,2,12,2,1978,4,11,2,7,1,7,2,3,"2011"
"4118",21115,0,526,38.62727851,-10.78801833,8,13,1537,1,2,9,2,1980,10,8,7,7,1,8,7,3,"2013"
"4119",21126,5,229,37.26307855,-3.1963195,6,7,957,55,2,11,2,2006,4,10,6,7,2,9,2,3,"2013"
"4120",21135,0,434,39.55729506,-9.16384887,8,8,1769,1,2,9,1,2007,15,8,3,5,3,4,3,3,"2013"
"4121",21142,0,1598,36.67735506,-8.13717158,7,12,308,700,2,3,2,1976,15,8,3,7,3,4,2,3,"2011"
"4122",21143,0,913,35.23381823,-8.12852681,7,4,2076,580,1,4,2,1996,4,2,3,7,1,9,2,3,"2011"
"4123",21154,0,434,37.49453206,-4.42704774,6,9,880,150,2,3,2,2000,10,8,3,5,1,8,7,3,"2013"
"4124",21160,0,1213,34.62022676,-9.0739163,7,4,2038,65,2,12,2,1994,4,11,4,7,1,7,2,3,"2011"
"4125",21174,250,800,30.05423862,-4.68901874,4,6,1447,850,2,10,2,2002,4,10,2,7,2,7,2,3,"2013"
"4126",21175,0,1533,38.8179312,-10.4888187,8,8,1528,380,2,9,1,1979,10,8,3,8,1,4,2,3,"2013"
"4127",21176,0,1824,30.36920212,-5.54903812,4,16,1244,36,2,10,2,1983,10,9,3,7,2,2,5,3,"2013"
"4128",21177,500,434,36.07941313,-10.59104218,8,17,1535,250,2,13,1,1997,9,12,2,7,3,8,5,3,"2013"
"4129",21191,0,434,37.69443301,-6.06360155,9,12,529,1,2,9,2,1998,10,8,3,5,3,8,7,3,"2011"
"4130",21194,300,402,37.65776145,-3.66327511,6,7,1889,46,2,9,1,2007,4,8,2,7,3,9,2,3,"2013"
"4131",21195,3000,1927,36.86363182,-11.32049915,8,17,1082,1,2,9,1,1996,10,8,1,7,3,4,5,3,"2013"
"4132",21196,0,401,37.6586926,-3.22605129,6,7,588,1,2,1,2,2007,4,1,2,7,3,9,2,3,"2013"
"4133",21197,1000,434,35.61110813,-10.5352739,2,17,1955,600,2,9,2,1990,5,8,2,7,1,8,5,3,"2013"
"4134",21200,0,501,39.92020271,-10.25422822,8,13,1593,200,2,3,2,1977,10,8,7,7,2,8,7,3,"2013"
"4135",21203,0,434,38.96326364,-5.55437382,6,21,1976,300,1,9,1,1972,10,8,3,7,2,8,7,3,"2011"
"4136",21207,300,402,37.70098058,-3.79108744,6,7,818,90,2,9,1,1992,4,8,2,7,3,9,2,3,"2013"
"4137",21211,20,1966,36.70633537,-3.60461888,6,9,1758,200,2,9,2,2006,15,8,6,7,2,4,2,3,"2013"
"4138",21215,0,913,35.24728872,-8.11324301,7,4,2076,769,2,9,2,2004,4,8,3,7,1,9,2,3,"2011"
"4139",21216,500,434,34.59302455,-8.78555022,7,4,2074,54,2,12,2,1978,4,11,2,7,1,7,2,3,"2011"
"4140",21225,0,571,34.8897709,-11.06028577,8,17,1740,1,2,9,2,2004,4,8,7,7,1,9,2,3,"2013"
"4141",21228,0,571,35.69351825,-3.79098382,1,9,973,485,2,5,2,2012,4,4,3,7,2,7,2,3,"2013"
"4142",21230,0,2,39.16302672,-6.91234796,9,2,783,120,2,13,1,2000,9,12,3,7,2,8,5,3,"2013"
"4143",21234,0,883,35.80425313,-8.25157738,7,4,34,300,2,9,2,2006,4,8,3,7,2,4,2,3,"2011"
"4144",21237,0,2,39.36468411,-6.86358536,9,2,1255,230,2,7,1,1970,8,3,3,5,1,4,7,3,"2013"
"4145",21239,0,434,33.47470664,-2.15216797,5,10,1597,200,2,13,1,1997,10,12,3,5,1,8,5,3,"2013"
"4146",21247,0,434,38.98895913,-5.45989632,6,21,138,100,2,9,1,2009,10,8,3,7,3,8,7,3,"2011"
"4147",21257,0,1158,35.47027476,-7.92845147,7,4,1367,1,1,9,2,2011,4,8,3,7,2,9,2,3,"2011"
"4148",21268,0,389,35.80730928,-8.78243055,7,12,1298,250,2,9,2,1997,4,8,3,7,3,7,2,3,"2011"
"4149",21270,500,434,35.77147776,-8.8643086,7,12,1298,250,2,3,2,1996,16,8,4,7,3,8,5,3,"2011"
"4150",21282,20,2,39.13321629,-6.91319027,9,2,1787,100,2,13,1,2000,15,12,6,6,2,4,2,3,"2013"
"4151",21284,0,389,35.83009111,-8.76497744,7,12,1298,200,2,9,2,1997,16,8,3,7,3,8,5,3,"2011"
"4152",21285,0,1398,34.72778864,-4.57348547,1,19,1994,1,2,9,2,1970,8,8,7,8,1,4,2,3,"2013"
"4153",21288,1500,571,37.89231138,-4.37530107,6,7,1934,120,2,10,2,1978,4,8,1,7,3,9,2,3,"2013"
"4154",21291,10,370,38.7137593,-6.96528592,9,15,1519,1,2,9,1,2004,1,8,6,7,5,4,5,3,"2011"
"4155",21295,0,434,39.0100028,-5.01121928,6,21,1521,150,2,9,2,1976,16,8,3,7,2,8,5,3,"2011"
"4156",21299,50,2,39.53689034,-7.01560525,9,2,691,70,2,7,1,2010,8,3,6,5,4,4,2,3,"2013"
"4157",21305,0,2108,35.3659092,-4.07829172,1,9,223,1,2,9,2,2012,4,8,3,7,2,7,2,3,"2013"
"4158",21306,0,526,38.61832539,-10.77057659,8,13,1537,1,2,9,2,1985,10,8,7,5,1,8,7,3,"2013"
"4159",21311,0,526,39.00918657,-10.83960332,8,13,191,1,2,9,2,1985,10,8,7,7,1,8,7,3,"2013"
"4160",21312,0,1598,37.44812417,-6.9086267,9,12,1187,50,2,9,2,1977,15,8,3,7,3,4,2,3,"2011"
"4161",21316,0,647,34.32080343,-1.89365361,5,10,1797,110,2,13,2,1997,9,12,3,7,2,8,5,3,"2013"
"4162",21317,250,1339,30.10915447,-4.59666836,4,6,1826,580,2,10,2,1989,4,10,2,7,3,7,2,3,"2013"
"4163",21324,500,349,36.08366719,-10.52839031,7,17,892,600,1,9,2,1982,4,4,2,7,3,7,3,3,"2013"
"4164",21327,0,1398,34.75425594,-5.09601208,1,19,358,1,2,9,2,1990,10,8,7,7,3,8,7,3,"2013"
"4165",21333,0,571,34.84387061,-10.50343738,2,17,1586,1,2,9,2,1980,4,8,7,7,1,9,2,3,"2013"
"4166",21334,0,434,38.6110566,-8.44526858,7,15,2044,1,2,9,2,2007,8,8,3,7,2,4,2,3,"2011"
"4167",21340,10,206,36.94091279,-3.37812753,6,1,652,320,2,11,2,2003,4,10,6,7,3,7,3,3,"2013"
"4168",21344,30,434,38.23772389,-5.71473298,6,21,1137,300,2,9,1,2009,15,8,6,7,4,7,3,3,"2011"
"4169",21351,0,434,38.94464554,-6.69827418,9,15,597,1,2,9,2,2003,10,8,3,7,2,8,5,3,"2011"
"4170",21353,20,610,35.16524188,-4.39533657,1,9,22,256,2,9,2,2003,15,8,6,7,1,6,2,3,"2013"
"4171",21367,100,434,38.31018442,-4.4266492,6,21,1308,1,2,9,2,1973,4,8,2,7,2,9,2,3,"2011"
"4172",21375,0,649,34.78576268,-1.78868357,5,10,746,890,2,4,2,1993,16,12,7,7,3,8,5,3,"2013"
"4173",21382,10,944,39.33265012,-10.88690327,8,13,1552,230,2,9,1,1997,4,8,6,7,3,9,3,3,"2013"
"4174",21393,0,434,33.12134719,-2.0613296,5,14,70,300,2,3,2,1995,10,8,3,7,3,8,7,3,"2011"
"4175",21397,0,688,33.6977341,-1.87228645,5,10,1704,350,1,9,2,2000,1,8,7,5,2,4,5,3,"2012"
"4176",21407,0,2047,34.81122814,-4.92369354,1,19,2015,33,2,13,2,2003,5,12,3,7,2,4,5,3,"2013"
"4177",21414,0,880,38.8513695,-5.78332389,6,21,1284,60,1,6,1,2000,10,5,3,7,3,8,7,3,"2011"
"4178",21416,200,888,37.91216556,-4.49819404,6,7,278,200,2,10,2,2009,4,8,2,7,2,9,2,3,"2013"
"4179",21417,0,1359,34.03965491,-2.02964537,5,10,1174,250,2,13,1,2008,5,12,7,5,2,4,5,3,"2012"
"4180",21424,0,434,31.50731857,-8.45182067,4,16,1929,56,2,9,2,1981,4,8,3,7,3,7,2,3,"2011"
"4181",21430,500,434,34.67952236,-8.83884996,7,4,2074,85,2,12,2,1978,4,11,2,7,1,7,3,3,"2011"
"4182",21445,0,1953,33.9685122,-1.97187809,5,10,1719,250,1,9,2,2011,10,8,7,8,5,4,7,3,"2012"
"4183",21447,0,1796,37.42793386,-6.07929471,9,12,1101,430,1,9,2,1999,16,8,3,5,3,8,5,3,"2011"
"4184",21448,0,434,36.69830674,-3.30169533,6,1,373,200,2,9,2,1998,4,8,3,7,2,9,2,3,"2013"
"4185",21451,200,844,36.90037136,-7.05906686,9,12,2008,200,2,9,2,1996,10,8,2,7,2,8,7,3,"2011"
"4186",21454,0,349,36.12944731,-10.47067294,7,17,892,300,2,12,2,1982,4,8,3,7,3,7,3,3,"2013"
"4187",21464,30,1667,34.90210778,-4.17781756,1,19,1484,212,2,12,2,2007,8,11,6,7,2,4,3,3,"2013"
"4188",21467,30,2,39.34196722,-6.84763936,9,2,1255,10,2,7,1,2000,8,3,6,5,2,4,7,3,"2013"
"4189",21472,0,1125,35.53708782,-3.8703462,1,9,1859,170,2,9,2,1993,16,8,3,7,2,8,5,3,"2013"
"4190",21476,0,110,38.77131373,-7.29990737,7,15,1360,1,2,9,2,1993,10,8,3,4,2,4,5,3,"2011"
"4191",21482,0,571,37.09792634,-5.7166825,9,9,1943,1,2,9,2,2006,15,8,3,7,2,4,3,3,"2013"
"4192",21489,50,622,38.47912355,-5.49543014,6,21,475,250,2,9,2,2005,15,8,6,7,2,7,2,3,"2011"
"4193",21490,0,434,36.63896772,-3.32373383,6,1,692,150,2,9,2,2002,4,8,3,7,3,9,2,3,"2013"
"4194",21493,500,1692,34.77809539,-8.84007341,7,4,369,57,2,12,2,2010,4,11,2,7,1,7,2,3,"2011"
"4195",21494,0,402,38.62144726,-7.3868662,7,15,2062,400,2,9,1,2002,6,8,3,8,1,4,5,3,"2011"
"4196",21497,0,434,30.60203473,-7.32080155,4,16,724,1,1,9,1,1994,9,8,3,7,2,8,5,3,"2011"
"4197",21500,0,571,36.79211443,-4.87321172,1,9,1582,300,2,9,1,2001,15,8,3,5,3,4,3,3,"2013"
"4198",21501,0,1598,32.92946497,-1.98886169,5,14,1436,2000,2,9,2,1974,10,8,3,7,3,3,3,3,"2011"
"4199",21506,1000,647,34.52299038,-1.47772618,5,10,1124,2000,2,3,2,1994,10,8,6,5,2,8,7,3,"2012"
"4200",21509,0,434,31.86498423,-8.17465052,3,16,1854,560,2,9,1,1991,10,8,3,7,1,9,7,3,"2011"
"4201",21511,0,1598,36.68338113,-8.1026291,7,12,602,600,2,3,2,1976,15,8,3,7,3,4,2,3,"2011"
"4202",21530,0,647,34.38309208,-1.38923414,5,10,1978,1,2,9,2,1993,1,8,7,7,2,8,5,3,"2012"
"4203",21531,2000,434,37.85783687,-7.20857612,9,12,1449,300,2,9,2,1997,16,8,2,5,3,8,5,3,"2011"
"4204",21534,0,500,38.17053555,-10.92228441,8,13,862,56,2,9,2,2005,9,8,3,5,1,8,7,3,"2013"
"4205",21535,0,349,36.13065915,-10.47147946,7,17,892,250,1,12,2,1982,4,8,3,7,3,7,3,3,"2013"
"4206",21538,0,1598,33.03359522,-2.01741829,5,14,1442,1500,2,9,2,1978,10,8,3,7,3,3,3,3,"2011"
"4207",21550,0,434,30.86154047,-3.16028694,4,6,1418,400,2,11,1,1996,4,10,7,7,3,6,2,3,"2013"
"4208",21551,0,1598,36.89595489,-7.80672684,7,12,1274,200,2,12,2,1973,4,8,3,7,3,7,2,3,"2011"
"4209",21554,0,1897,30.49634181,-3.61998935,4,6,583,400,2,9,1,2007,4,10,7,7,4,6,2,3,"2013"
"4210",21557,30,1409,35.3196503,-4.66462001,1,9,10,2514,2,9,2,2006,15,8,6,5,1,9,2,3,"2013"
"4211",21567,0,402,37.58145709,-3.47692404,6,7,668,2630,2,4,1,1990,13,2,3,7,3,8,2,3,"2013"
"4212",21573,0,387,37.01376549,-6.05549069,9,12,145,100,2,9,2,2007,16,8,3,5,2,8,5,3,"2011"
"4213",21574,0,1897,30.73788062,-3.42305614,4,6,271,120,2,9,1,2000,10,8,7,7,2,2,7,3,"2013"
"4214",21579,0,1581,31.03905315,-7.50754429,4,16,1540,1,2,9,1,1993,10,8,7,8,5,8,7,3,"2011"
"4215",21581,600,1233,34.0757752,-1.12655156,5,10,1946,320,1,6,1,1985,15,8,2,7,2,3,3,3,"2012"
"4216",21583,0,895,37.9964634,-4.26836792,6,7,36,200,2,9,2,1996,4,8,3,8,3,9,2,3,"2013"
"4217",21585,25,211,39.19363098,-10.8199437,8,13,1309,700,2,9,1,1977,4,8,6,7,2,9,3,3,"2013"
"4218",21586,0,396,31.03939143,-6.20906092,3,16,1338,1,2,10,2,2011,10,9,3,7,2,4,7,3,"2013"
"4219",21591,0,683,34.70071185,-5.7585775,7,19,1,120,2,9,1,1974,18,8,3,5,2,4,3,3,"2013"
"4220",21592,0,434,31.55171921,-7.66476964,3,16,1446,200,2,9,1,1991,10,8,3,7,1,2,7,3,"2011"
"4221",21597,0,191,36.86341918,-3.47693122,6,1,659,230,2,12,1,1995,4,11,7,7,3,6,2,3,"2013"
"4222",21598,0,683,34.52242017,-5.64840945,7,19,1856,750,2,9,1,1974,8,8,3,7,2,4,3,3,"2013"
"4223",21602,0,434,37.13281775,-4.07758165,6,9,1523,200,2,13,2,1996,4,8,7,7,2,9,7,3,"2013"
"4224",21609,0,434,35.18825047,-8.62205587,7,4,1317,0,2,9,1,2000,10,8,3,7,2,8,7,3,"2011"
"4225",21613,200,349,36.01452921,-10.73171494,8,17,1268,300,2,13,1,1998,16,12,2,7,3,7,5,3,"2013"
"4226",21614,0,434,36.66381017,-3.33131332,6,1,1435,150,2,9,2,2002,4,8,3,7,3,9,2,3,"2013"
"4227",21615,0,1398,34.67587769,-5.11870507,1,19,340,1,2,9,2,1980,10,8,7,8,1,8,7,3,"2013"
"4228",21622,0,118,39.26279225,-8.58383591,8,8,1250,1,2,3,2,2011,10,8,3,7,1,8,7,3,"2013"
"4229",21623,2000,348,36.108195,-7.53817622,7,4,384,100,2,9,2,1984,4,8,1,7,2,7,2,3,"2011"
"4230",21625,0,944,39.0339678,-10.46721958,8,13,1505,1,2,9,2,1995,4,8,7,7,1,9,3,3,"2013"
"4231",21633,0,52,38.83621864,-6.69837983,9,15,2064,1,2,9,2,2002,9,8,3,7,2,2,5,3,"2011"
"4232",21636,50,2,39.21134216,-6.90219911,9,2,783,200,2,13,1,2000,15,12,6,7,2,4,2,3,"2013"
"4233",21641,0,649,34.51677689,-1.70874452,5,10,585,500,2,13,2,1996,4,12,7,7,2,9,3,3,"2013"
"4234",21643,0,571,35.15046584,-11.04208787,8,17,1145,30,1,9,2,2010,4,8,7,7,1,9,2,3,"2013"
"4235",21644,50,33,35.31128304,-4.62259771,1,9,10,256,2,9,2,2005,15,8,6,5,1,9,2,3,"2013"
"4236",21645,0,628,36.88284085,-3.34240536,6,1,1005,69,2,9,2,2002,7,8,7,7,3,7,2,3,"2013"
"4237",21647,0,2,39.41329894,-7.01749648,9,2,748,100,2,7,1,2000,9,3,3,7,2,8,7,3,"2013"
"4238",21649,0,1398,34.99911482,-4.58072013,1,19,348,1,2,9,2,1960,8,8,7,8,1,4,2,3,"2013"
"4239",21657,0,389,35.82049577,-8.76958262,7,12,1298,400,2,9,2,1997,16,8,3,7,3,8,5,3,"2011"
"4240",21658,0,434,35.3389039,-8.20954903,7,4,1824,0,2,9,2,2000,16,8,3,7,2,8,5,3,"2011"
"4241",21659,50,2,39.13582881,-6.68557234,9,2,811,963,2,9,1,2000,15,8,6,5,2,4,2,3,"2013"
"4242",21664,0,557,37.12402801,-6.74458834,9,12,156,250,2,9,2,1976,10,8,3,7,3,8,7,3,"2011"
"4243",21666,50,2,39.12520328,-6.91335389,9,2,1787,200,2,13,1,2000,15,12,6,6,2,4,2,3,"2013"
"4244",21668,50,1152,33.50369736,-2.1270344,5,10,1597,250,2,9,2,1978,4,8,6,7,2,3,3,3,"2013"
"4245",21669,0,434,31.36602526,-7.97201012,4,16,1908,1,1,9,2,1974,7,8,3,7,2,9,2,3,"2011"
"4246",21676,0,502,37.96216171,-10.54066816,8,8,669,230,2,9,1,1985,10,8,3,4,4,8,7,3,"2013"
"4247",21685,10,387,37.14502642,-6.78127247,9,12,685,250,2,9,2,1998,15,8,6,8,1,4,2,3,"2011"
"4248",21687,0,727,37.67752668,-6.82405146,9,12,662,100,2,9,2,2010,15,8,3,5,2,4,2,3,"2011"
"4249",21688,0,1398,36.29481913,-3.40099445,1,1,1876,1,1,5,2,2000,10,4,3,7,4,6,2,3,"2013"
"4250",21694,25,1714,34.5855239,-4.43878174,1,19,710,246,2,12,2,2006,15,11,6,7,2,4,3,3,"2013"
"4251",21695,0,1213,34.59191766,-9.05396549,7,4,2038,56,2,12,2,1994,4,11,4,7,1,7,2,3,"2011"
"4252",21702,0,434,34.03367802,-3.00451273,5,18,1656,1,1,13,1,1998,9,12,3,8,1,8,5,3,"2013"
"4253",21712,0,434,37.5009925,-6.27271494,9,12,280,23,1,9,2,1976,16,8,3,7,1,8,5,3,"2011"
"4254",21716,50,81,34.69828775,-5.75594214,7,19,1,250,2,9,1,2008,8,8,6,5,2,4,2,3,"2013"
"4255",21727,1000,434,31.3182281,-7.95737878,4,16,1908,1,2,9,1,1994,10,8,1,8,3,8,7,3,"2011"
"4256",21731,20,2028,40.23358761,-10.218828,8,13,2088,3000,2,3,2,1995,10,8,6,7,2,8,7,3,"2013"
"4257",21751,50,429,38.58685801,-6.37516819,9,15,790,110,2,9,2,2008,15,8,6,1,3,1,2,3,"2011"
"4258",21765,0,1598,38.40169035,-5.04064339,6,21,96,200,2,9,1,1973,4,8,3,7,1,9,2,3,"2011"
